Date,Close,High,Low,Open,Volume,Adj Close
10/9/09,4945.200195,5032.600098,4934.549805,4993,0,4945.200195
10/12/09,5054.25,5068.049805,4945.450195,4945.450195,0,5054.25
10/14/09,5118.200195,5127.399902,5054.350098,5054.350098,0,5118.200195
10/15/09,5108.850098,5152.25,5077.100098,5118.549805,0,5108.850098
10/16/09,5142.149902,5149.649902,5093.200195,5108.649902,0,5142.149902
10/20/09,5114.450195,5181.950195,5102.649902,5145.600098,0,5114.450195
10/21/09,5063.600098,5117.450195,5051.649902,5114.850098,0,5063.600098
10/22/09,4988.600098,5064.25,4968.450195,5063.350098,0,4988.600098
10/23/09,4997.049805,5054.950195,4983.25,4986.549805,0,4997.049805
10/26/09,4970.899902,5033.75,4961.350098,4997.149902,0,4970.899902
10/27/09,4846.700195,4970.549805,4829.5,4970.549805,0,4846.700195
10/28/09,4826.149902,4867,4784.100098,4846.549805,0,4826.149902
10/29/09,4750.549805,4826.100098,4738.399902,4826.100098,0,4750.549805
10/30/09,4711.700195,4853.649902,4687.5,4751.100098,0,4711.700195
11/3/09,4563.899902,4729.850098,4538.5,4712.25,0,4563.899902
11/4/09,4710.799805,4717.799805,4565,4567.299805,0,4710.799805
11/5/09,4765.549805,4776.350098,4610.600098,4711.649902,0,4765.549805
11/6/09,4796.149902,4836.200195,4764.850098,4767.5,0,4796.149902
11/9/09,4898.399902,4905.25,4789.899902,4796.149902,0,4898.399902
11/10/09,4881.700195,4947.700195,4860.100098,4898.899902,0,4881.700195
11/11/09,5003.950195,5016.700195,4870.049805,4882.299805,0,5003.950195
11/12/09,4952.649902,5014.399902,4924.75,5004.399902,0,4952.649902
11/13/09,4998.950195,5017.899902,4942.649902,4952.350098,0,4998.950195
11/16/09,5058.049805,5073.200195,4994,4996.5,0,5058.049805
11/17/09,5062.25,5074,5010.149902,5058.950195,0,5062.25
11/18/09,5054.700195,5079.299805,5041.649902,5061.5,0,5054.700195
11/19/09,4989,5053.450195,4963.700195,5043.950195,0,4989
11/20/09,5052.450195,5063.299805,4932.799805,4988.75,0,5052.450195
11/23/09,5103.549805,5113.100098,5052.100098,5052.950195,0,5103.549805
11/24/09,5090.549805,5112.850098,5053.5,5105,0,5090.549805
11/25/09,5108.149902,5138,5078.350098,5091.549805,0,5108.149902
11/26/09,5005.549805,5116.450195,4986.049805,5116.450195,0,5005.549805
11/27/09,4941.75,5005.049805,4806.700195,5005.049805,0,4941.75
11/30/09,5032.700195,5066.350098,4942.25,4942.25,0,5032.700195
12/1/09,5122,5130.350098,5038.850098,5039.700195,0,5122
12/2/09,5123.25,5161.75,5111.75,5122.75,0,5123.25
12/3/09,5131.700195,5181,5106.600098,5124.549805,0,5131.700195
12/4/09,5108.899902,5161.799805,5081.850098,5131.700195,0,5108.899902
12/7/09,5066.700195,5131.299805,5051.549805,5108.850098,0,5066.700195
12/8/09,5147.950195,5152.549805,5058.899902,5068.549805,0,5147.950195
12/9/09,5112,5147.649902,5090.600098,5147.649902,0,5112
12/10/09,5134.649902,5146.450195,5084.649902,5112.399902,0,5134.649902
12/11/09,5117.299805,5182.549805,5088.399902,5136.049805,0,5117.299805
12/14/09,5105.700195,5156.700195,5090.149902,5117.450195,0,5105.700195
12/15/09,5033.049805,5129.450195,5018.25,5105.75,0,5033.049805
12/16/09,5042.049805,5067.25,5001.799805,5032.950195,0,5042.049805
12/17/09,5041.75,5064.200195,5013.149902,5046.649902,0,5041.75
12/18/09,4987.700195,5043.399902,4979.049805,5042,0,4987.700195
12/21/09,4952.600098,4997.850098,4943.950195,4983.649902,0,4952.600098
12/22/09,4985.850098,4997.299805,4953.350098,4953.350098,0,4985.850098
12/23/09,5144.600098,5150.600098,4990.049805,4990.049805,0,5144.600098
12/24/09,5178.399902,5197.899902,5129.049805,5144.799805,0,5178.399902
12/29/09,5187.950195,5214.600098,5175.850098,5180.75,0,5187.950195
12/30/09,5169.450195,5197.049805,5160.100098,5188.75,0,5169.450195
12/31/09,5201.049805,5221.850098,5168.75,5171.200195,0,5201.049805
1/4/10,5232.200195,5238.450195,5167.100098,5200.899902,0,5232.200195
1/5/10,5277.899902,5288.350098,5242.399902,5277.149902,0,5277.899902
1/6/10,5281.799805,5310.850098,5260.049805,5278.149902,0,5281.799805
1/7/10,5263.100098,5302.549805,5244.75,5281.799805,0,5263.100098
1/8/10,5244.75,5276.75,5234.700195,5264.25,0,5244.75
1/11/10,5249.399902,5287.200195,5227.799805,5263.799805,0,5249.399902
1/12/10,5210.399902,5300.5,5200.950195,5251.100098,0,5210.399902
1/13/10,5233.950195,5239.200195,5169.549805,5212.600098,0,5233.950195
1/14/10,5259.899902,5272.850098,5232.5,5234.5,0,5259.899902
1/15/10,5252.200195,5279.850098,5242.450195,5259.899902,0,5252.200195
1/18/10,5274.850098,5292.5,5228.950195,5253.649902,0,5274.850098
1/19/10,5225.649902,5287.799805,5218.649902,5274.200195,0,5225.649902
1/20/10,5221.700195,5256.700195,5201.399902,5226.100098,0,5221.700195
1/21/10,5094.149902,5220.350098,5085.450195,5220.200195,0,5094.149902
1/22/10,5036,5094.149902,4954.850098,5094.149902,0,5036
1/25/10,5007.899902,5035.700195,4983.049805,5034.549805,0,5007.899902
1/27/10,4853.100098,5008.5,4833.049805,5008.5,0,4853.100098
1/28/10,4867.25,4929.899902,4824.950195,4863,0,4867.25
1/29/10,4882.049805,4893.700195,4766,4866.149902,0,4882.049805
2/1/10,4899.700195,4918.799805,4827.149902,4882.049805,0,4899.700195
2/2/10,4830.100098,4951.149902,4814.100098,4907.850098,0,4830.100098
2/3/10,4931.850098,4949.149902,4831,4831,0,4931.850098
2/4/10,4845.350098,4931.299805,4832.350098,4931.299805,0,4845.350098
2/5/10,4718.649902,4827,4692.350098,4819.649902,0,4718.649902
2/8/10,4760.399902,4799.049805,4675.399902,4755.350098,0,4760.399902
2/9/10,4792.649902,4810.399902,4739.350098,4760.549805,0,4792.649902
2/10/10,4757.200195,4826.850098,4748.100098,4793,0,4757.200195
2/11/10,4826.850098,4843.799805,4757.25,4757.25,0,4826.850098
2/15/10,4801.950195,4845.600098,4783.899902,4827.899902,0,4801.950195
2/16/10,4855.75,4880,4791.350098,4801.799805,0,4855.75
2/17/10,4914,4929.700195,4857.600098,4858.649902,0,4914
2/18/10,4887.75,4922.049805,4873.700195,4915.100098,0,4887.75
2/19/10,4844.899902,4887.299805,4805.549805,4887.299805,0,4844.899902
2/22/10,4856.399902,4912.049805,4845.899902,4849.350098,0,4856.399902
2/23/10,4870.049805,4884.100098,4833.149902,4856.600098,0,4870.049805
2/24/10,4858.600098,4880.549805,4834.649902,4869.549805,0,4858.600098
2/25/10,4859.75,4880.149902,4835.600098,4859,0,4859.75
2/26/10,4922.299805,4992,4858.450195,4858.5,0,4922.299805
3/2/10,5017,5029.450195,4935.350098,4935.600098,0,5017
3/3/10,5088.100098,5093.25,5015.100098,5015.799805,0,5088.100098
3/4/10,5080.25,5096.950195,5049,5096.950195,0,5080.25
3/5/10,5088.700195,5118.649902,5068.049805,5080.549805,0,5088.700195
3/8/10,5124,5147.100098,5092.149902,5092.149902,0,5124
3/9/10,5101.5,5131.799805,5094.350098,5121.049805,0,5101.5
3/10/10,5116.25,5137.399902,5092.049805,5101.600098,0,5116.25
3/11/10,5133.399902,5152.600098,5102.100098,5116.350098,0,5133.399902
3/12/10,5137,5158.100098,5122.100098,5131.799805,0,5137
3/15/10,5128.899902,5151.049805,5101.200195,5134.450195,0,5128.899902
3/16/10,5198.100098,5209.25,5125.700195,5128.950195,0,5198.100098
3/17/10,5231.899902,5260.5,5177.149902,5198.450195,0,5231.899902
3/18/10,5245.899902,5255.649902,5214.399902,5232.549805,0,5245.899902
3/19/10,5262.799805,5269.950195,5237.100098,5246.799805,0,5262.799805
3/22/10,5205.200195,5260.950195,5187.049805,5260.950195,0,5205.200195
3/23/10,5225.299805,5243.600098,5193.399902,5205.850098,0,5225.299805
3/25/10,5260.399902,5267.299805,5202.950195,5225.299805,0,5260.399902
3/26/10,5282,5293.75,5260.549805,5260.549805,0,5282
3/29/10,5302.850098,5329.549805,5242.149902,5283.899902,0,5302.850098
3/30/10,5262.450195,5325,5251.350098,5302.950195,0,5262.450195
3/31/10,5249.100098,5293.899902,5235.149902,5260.399902,0,5249.100098
4/1/10,5290.5,5298.600098,5249.200195,5249.200195,0,5290.5
4/5/10,5368.399902,5377.549805,5291.399902,5291.399902,0,5368.399902
4/6/10,5366,5388.649902,5351.700195,5369.649902,0,5366
4/7/10,5374.649902,5399.649902,5345.049805,5365.700195,0,5374.649902
4/8/10,5304.450195,5383.649902,5290.25,5376.299805,0,5304.450195
4/9/10,5361.75,5377.450195,5302.25,5302.399902,0,5361.75
4/12/10,5339.700195,5382.149902,5324.899902,5354.149902,0,5339.700195
4/13/10,5322.950195,5356.5,5301.700195,5340.850098,0,5322.950195
4/15/10,5273.600098,5373.149902,5265.299805,5323.299805,0,5273.600098
4/16/10,5262.600098,5283.049805,5237.549805,5273.399902,0,5262.600098
4/19/10,5203.649902,5279.049805,5160.899902,5279.049805,0,5203.649902
4/20/10,5230.100098,5257.25,5208.299805,5208.299805,0,5230.100098
4/21/10,5244.899902,5266.299805,5230.299805,5230.299805,0,5244.899902
4/22/10,5269.350098,5331.799805,5221.100098,5248.600098,0,5269.350098
4/23/10,5304.100098,5311.049805,5269.649902,5269.649902,0,5304.100098
4/26/10,5322.450195,5342.350098,5299.350098,5299.350098,0,5322.450195
4/27/10,5308.350098,5330.549805,5301.399902,5322.100098,0,5308.350098
4/28/10,5215.450195,5308.25,5202.450195,5308.200195,0,5215.450195
4/29/10,5254.149902,5264.75,5214.799805,5215.25,0,5254.149902
4/30/10,5278,5294.799805,5254.200195,5254.200195,0,5278
5/3/10,5222.75,5278.700195,5210.049805,5278.399902,0,5222.75
5/4/10,5148.5,5250.149902,5134.850098,5223.899902,0,5148.5
5/5/10,5124.899902,5148.350098,5056.5,5148.350098,0,5124.899902
5/6/10,5090.850098,5124.899902,5037.75,5124.399902,0,5090.850098
5/7/10,5018.049805,5085.649902,4984.600098,5072.299805,0,5018.049805
5/10/10,5193.600098,5203.299805,5026.600098,5026.600098,0,5193.600098
5/11/10,5136.149902,5206.700195,5126.5,5189.75,0,5136.149902
5/12/10,5156.649902,5172.850098,5098.799805,5133.75,0,5156.649902
5/13/10,5178.899902,5212.700195,5147.950195,5157.549805,0,5178.899902
5/14/10,5093.5,5192.75,5070.950195,5180.549805,0,5093.5
5/17/10,5059.899902,5094.549805,4966.25,5093.899902,0,5059.899902
5/18/10,5066.200195,5105.200195,5024.25,5059.549805,0,5066.200195
5/19/10,4919.649902,5065.100098,4908.149902,5065.100098,0,4919.649902
5/20/10,4947.600098,4980.25,4924.299805,4924.299805,0,4947.600098
5/21/10,4931.149902,4946.700195,4842.299805,4946.700195,0,4931.149902
5/24/10,4943.950195,5029.549805,4923.450195,4944.299805,0,4943.950195
5/25/10,4806.75,4946.600098,4786.450195,4945.299805,0,4806.75
5/26/10,4917.399902,4925.450195,4807.299805,4807.299805,0,4917.399902
5/27/10,5003.100098,5016.600098,4897.600098,4915.149902,0,5003.100098
5/28/10,5066.549805,5077.25,5005.600098,5005.600098,0,5066.549805
5/31/10,5086.299805,5097.600098,5038.549805,5076.100098,0,5086.299805
6/1/10,4970.200195,5086.950195,4961.049805,5086.25,0,4970.200195
6/2/10,5019.850098,5031.200195,4967.049805,4970.75,0,5019.850098
6/3/10,5110.5,5125.700195,5020.149902,5020.149902,0,5110.5
6/4/10,5135.5,5147.899902,5091.600098,5112.600098,0,5135.5
6/7/10,5034,5132.950195,5004.25,5132.950195,0,5034
6/8/10,4987.100098,5071.350098,4967.299805,5036.700195,0,4987.100098
6/9/10,5000.299805,5050.600098,4980.100098,4985.049805,0,5000.299805
6/10/10,5078.600098,5085.200195,4997.600098,4999.600098,0,5078.600098
6/11/10,5119.350098,5139.049805,5078.75,5078.75,0,5119.350098
6/14/10,5197.700195,5201.25,5120.149902,5120.149902,0,5197.700195
6/15/10,5222.350098,5231.450195,5171.049805,5201.299805,0,5222.350098
6/16/10,5233.350098,5255.649902,5214.899902,5225.049805,0,5233.350098
6/17/10,5274.850098,5285.549805,5206.549805,5233.649902,0,5274.850098
6/18/10,5262.600098,5302.299805,5245.5,5274.950195,0,5262.600098
6/21/10,5353.299805,5366.75,5266.5,5266.5,0,5353.299805
6/22/10,5316.549805,5354.350098,5311.049805,5353.950195,0,5316.549805
6/23/10,5323.149902,5333.299805,5288.149902,5316.149902,0,5323.149902
6/24/10,5320.600098,5348.299805,5284.549805,5323.25,0,5320.600098
6/25/10,5269.049805,5320.5,5259.899902,5320.5,0,5269.049805
6/28/10,5333.5,5339.450195,5270.75,5271.100098,0,5333.5
6/29/10,5256.149902,5334.149902,5235.799805,5333.549805,0,5256.149902
6/30/10,5312.5,5320.350098,5210,5254.25,0,5312.5
7/1/10,5251.399902,5312.549805,5232.100098,5312.049805,0,5251.399902
7/2/10,5237.100098,5277.25,5225.600098,5251.25,0,5237.100098
7/5/10,5235.899902,5252.75,5225.850098,5237,0,5235.899902
7/6/10,5289.049805,5297.450195,5231.5,5236.100098,0,5289.049805
7/7/10,5241.100098,5296.75,5233.450195,5293.100098,0,5241.100098
7/8/10,5296.850098,5320.5,5242,5242,0,5296.850098
7/9/10,5352.450195,5359.049805,5297.200195,5297.200195,0,5352.450195
7/12/10,5383,5402.700195,5351.600098,5352.25,0,5383
7/13/10,5400.649902,5406.200195,5357.850098,5370.200195,0,5400.649902
7/14/10,5386.149902,5453.450195,5371.700195,5402,0,5386.149902
7/15/10,5378.75,5399.200195,5360.600098,5387.100098,0,5378.75
7/16/10,5393.899902,5401.350098,5374.399902,5376.649902,0,5393.899902
7/19/10,5386.450195,5409.100098,5361.5,5392.700195,0,5386.450195
7/20/10,5368,5416.450195,5353.600098,5387,0,5368
7/21/10,5399.350098,5409.100098,5368.850098,5368.850098,0,5399.350098
7/22/10,5441.950195,5447.149902,5372.200195,5399.149902,0,5441.950195
7/23/10,5449.100098,5477.5,5435.149902,5441.899902,0,5449.100098
7/26/10,5418.600098,5466.25,5409.200195,5446.549805,0,5418.600098
